Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2015,10056,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.641
2015,10056,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.115,10.641
2015,10056,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.641
2015,10056,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.641
2015,10057,010010000,COUNTY OF COOK,0.552,8.971
2015,10057,010010001,CONSOLIDATED ELECTIONS,0.034,8.971
2015,10057,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.971
2015,10057,020010000,TOWN   BARRINGTON,0.033,8.971
2015,10057,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.971
2015,10057,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.971
2015,10057,030040000,VILLAGE OF   BARRINGTON HILLS,1.771,8.971
2015,10057,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.971
2015,10057,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.971
2015,10057,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.971
2015,10057,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.971
2015,10057,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,8.971
2015,10057,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.971
2015,10059,010010000,COUNTY OF COOK,0.552,9.325
2015,10059,010010001,CONSOLIDATED ELECTIONS,0.034,9.325
2015,10059,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.325
2015,10059,020010000,TOWN   BARRINGTON,0.033,9.325
2015,10059,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.325
2015,10059,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.325
2015,10059,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,9.325
2015,10059,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,9.325
2015,10059,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,9.325
2015,10059,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,9.325
2015,10059,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,9.325
2015,10059,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,9.325
2015,10059,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,9.325
2015,10059,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,9.325
2015,10060,010010000,COUNTY OF COOK,0.552,8.379
2015,10060,010010001,CONSOLIDATED ELECTIONS,0.034,8.379
2015,10060,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.379
2015,10060,020010000,TOWN   BARRINGTON,0.033,8.379
2015,10060,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.379
2015,10060,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.379
2015,10060,030030000,VILLAGE OF   BARRINGTON,0.749,8.379
2015,10060,030030100,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA,0.100,8.379
2015,10060,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0.000,8.379
2015,10060,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.379
2015,10060,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.379
2015,10060,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.379
2015,10060,050040000,BARRINGTON PARK DISTRICT,0.895,8.379
2015,10060,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.379
2015,10060,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.379
2015,10061,010010000,COUNTY OF COOK,0.552,8.279
2015,10061,010010001,CONSOLIDATED ELECTIONS,0.034,8.279
2015,10061,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.279
2015,10061,020010000,TOWN   BARRINGTON,0.033,8.279
2015,10061,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.279
2015,10061,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.279
2015,10061,030030000,VILLAGE OF   BARRINGTON,0.749,8.279
2015,10061,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0.000,8.279
2015,10061,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.279
2015,10061,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.279
2015,10061,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.279
2015,10061,050040000,BARRINGTON PARK DISTRICT,0.895,8.279
2015,10061,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.279
2015,10061,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.279
2015,10062,010010000,COUNTY OF COOK,0.552,11.466
2015,10062,010010001,CONSOLIDATED ELECTIONS,0.034,11.466
2015,10062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.466
2015,10062,020010000,TOWN   BARRINGTON,0.033,11.466
2015,10062,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,11.466
2015,10062,020010003,ROAD AND BRIDGE BARRINGTON,0.000,11.466
2015,10062,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,11.466
2015,10062,040030000,SCHOOL DISTRICT C C  15,4.035,11.466
2015,10062,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,11.466
2015,10062,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,11.466
2015,10062,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,11.466
2015,10062,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,11.466
2015,10062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.466
2015,10062,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.466
2015,10064,010010000,COUNTY OF COOK,0.552,8.279
2015,10064,010010001,CONSOLIDATED ELECTIONS,0.034,8.279
2015,10064,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.279
2015,10064,020010000,TOWN   BARRINGTON,0.033,8.279
2015,10064,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.279
2015,10064,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.279
2015,10064,030030000,VILLAGE OF   BARRINGTON,0.749,8.279
2015,10064,030030102,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 4,0.000,8.279
2015,10064,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.279
2015,10064,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.279
2015,10064,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.279
2015,10064,050040000,BARRINGTON PARK DISTRICT,0.895,8.279
2015,10064,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.279
2015,10064,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.279
2015,10065,010010000,COUNTY OF COOK,0.552,10.469
2015,10065,010010001,CONSOLIDATED ELECTIONS,0.034,10.469
2015,10065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.469
2015,10065,020010000,TOWN   BARRINGTON,0.033,10.469
2015,10065,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.469
2015,10065,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.469
2015,10065,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,10.469
2015,10065,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,10.469
2015,10065,044070000,SCHOOL DISTRICT UNIT  300,6.585,10.469
2015,10065,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,10.469
2015,10065,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.469
2015,10065,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.469
2015,10067,010010000,COUNTY OF COOK,0.552,10.021
2015,10067,010010001,CONSOLIDATED ELECTIONS,0.034,10.021
2015,10067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.021
2015,10067,020010000,TOWN   BARRINGTON,0.033,10.021
2015,10067,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.021
2015,10067,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.021
2015,10067,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,10.021
2015,10067,044070000,SCHOOL DISTRICT UNIT  300,6.585,10.021
2015,10067,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,10.021
2015,10067,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.021
2015,10067,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.115,10.021
2015,10067,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.021
2015,10069,010010000,COUNTY OF COOK,0.552,7.848
2015,10069,010010001,CONSOLIDATED ELECTIONS,0.034,7.848
2015,10069,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.848
2015,10069,020010000,TOWN   BARRINGTON,0.033,7.848
2015,10069,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.848
2015,10069,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.848
2015,10069,030630000,VILLAGE OF INVERNESS,0.648,7.848
2015,10069,030630100,VILLAGE OF INVERNESS SPEC SERV AREA 1,0.000,7.848
2015,10069,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.848
2015,10069,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.848
2015,10069,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.848
2015,10069,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.848
2015,10069,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.848
2015,10069,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.848
2015,10071,010010000,COUNTY OF COOK,0.552,10.895
2015,10071,010010001,CONSOLIDATED ELECTIONS,0.034,10.895
2015,10071,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.895
2015,10071,020010000,TOWN   BARRINGTON,0.033,10.895
2015,10071,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.895
2015,10071,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.895
2015,10071,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,10.895
2015,10071,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,10.895
2015,10071,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,10.895
2015,10071,044070000,SCHOOL DISTRICT UNIT  300,6.585,10.895
2015,10071,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,10.895
2015,10071,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.895
2015,10071,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.895
2015,10071,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.895
2015,10072,010010000,COUNTY OF COOK,0.552,10.627
2015,10072,010010001,CONSOLIDATED ELECTIONS,0.034,10.627
2015,10072,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.627
2015,10072,020010000,TOWN   BARRINGTON,0.033,10.627
2015,10072,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.627
2015,10072,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.627
2015,10072,030320000,VILLAGE OF EAST DUNDEE,0.668,10.627
2015,10072,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,10.627
2015,10072,044070000,SCHOOL DISTRICT UNIT  300,6.585,10.627
2015,10072,050310000,DUNDEE TOWNSHIP PARK DISTRICT,0.639,10.627
2015,10072,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.627
2015,10072,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.115,10.627
2015,10072,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.627
2015,10074,010010000,COUNTY OF COOK,0.552,8.279
2015,10074,010010001,CONSOLIDATED ELECTIONS,0.034,8.279
2015,10074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.279
2015,10074,020010000,TOWN   BARRINGTON,0.033,8.279
2015,10074,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.279
2015,10074,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.279
2015,10074,030030000,VILLAGE OF   BARRINGTON,0.749,8.279
2015,10074,030030103,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 6,0.000,8.279
2015,10074,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.279
2015,10074,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.279
2015,10074,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.279
2015,10074,050040000,BARRINGTON PARK DISTRICT,0.895,8.279
2015,10074,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.279
2015,10074,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.279
2015,10075,010010000,COUNTY OF COOK,0.552,9.059
2015,10075,010010001,CONSOLIDATED ELECTIONS,0.034,9.059
2015,10075,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.059
2015,10075,020010000,TOWN   BARRINGTON,0.033,9.059
2015,10075,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.059
2015,10075,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.059
2015,10075,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,9.059
2015,10075,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,9.059
2015,10075,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,9.059
2015,10075,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,9.059
2015,10075,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,9.059
2015,10075,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,9.059
2015,10075,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,9.059
2015,10076,010010000,COUNTY OF COOK,0.552,7.384
2015,10076,010010001,CONSOLIDATED ELECTIONS,0.034,7.384
2015,10076,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.384
2015,10076,020010000,TOWN   BARRINGTON,0.033,7.384
2015,10076,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.384
2015,10076,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.384
2015,10076,030030000,VILLAGE OF   BARRINGTON,0.749,7.384
2015,10076,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.384
2015,10076,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.384
2015,10076,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.384
2015,10076,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.384
2015,10076,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.384
2015,10077,010010000,COUNTY OF COOK,0.552,8.094
2015,10077,010010001,CONSOLIDATED ELECTIONS,0.034,8.094
2015,10077,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,8.094
2015,10077,020010000,TOWN   BARRINGTON,0.033,8.094
2015,10077,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.094
2015,10077,020010003,ROAD AND BRIDGE BARRINGTON,0.000,8.094
2015,10077,030630000,VILLAGE OF INVERNESS,0.648,8.094
2015,10077,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,8.094
2015,10077,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,8.094
2015,10077,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,8.094
2015,10077,050980000,SOUTH BARRINGTON PARK DISTRICT,0.246,8.094
2015,10077,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,8.094
2015,10077,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,8.094
2015,10077,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,8.094
2015,10078,010010000,COUNTY OF COOK,0.552,11.292
2015,10078,010010001,CONSOLIDATED ELECTIONS,0.034,11.292
2015,10078,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.292
2015,10078,020010000,TOWN   BARRINGTON,0.033,11.292
2015,10078,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,11.292
2015,10078,020010003,ROAD AND BRIDGE BARRINGTON,0.000,11.292
2015,10078,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,11.292
2015,10078,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,11.292
2015,10078,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,11.292
2015,10078,044070000,SCHOOL DISTRICT UNIT  300,6.585,11.292
2015,10078,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,11.292
2015,10078,060390000,POPLAR CREEK PUBLIC LIBRARY DISTRICT,0.663,11.292
2015,10078,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.292
2015,10078,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,11.292
2015,10080,010010000,COUNTY OF COOK,0.552,10.469
2015,10080,010010001,CONSOLIDATED ELECTIONS,0.034,10.469
2015,10080,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.469
2015,10080,020010000,TOWN   BARRINGTON,0.033,10.469
2015,10080,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.469
2015,10080,020010003,ROAD AND BRIDGE BARRINGTON,0.000,10.469
2015,10080,030580000,VILLAGE OF   HOFFMAN ESTATES,1.563,10.469
2015,10080,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0.000,10.469
2015,10080,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.654,10.469
2015,10080,044070000,SCHOOL DISTRICT UNIT  300,6.585,10.469
2015,10080,050480000,HOFFMAN ESTATES PARK DISTRICT,0.701,10.469
2015,10080,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,10.469
2015,10080,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,10.469
2015,10081,010010000,COUNTY OF COOK,0.552,7.626
2015,10081,010010001,CONSOLIDATED ELECTIONS,0.034,7.626
2015,10081,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.626
2015,10081,020010000,TOWN   BARRINGTON,0.033,7.626
2015,10081,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.626
2015,10081,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.626
2015,10081,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.626
2015,10081,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.626
2015,10081,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.626
2015,10081,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.626
2015,10081,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.626
2015,10081,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,7.626
2015,10081,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.626
2015,10082,010010000,COUNTY OF COOK,0.552,7.872
2015,10082,010010001,CONSOLIDATED ELECTIONS,0.034,7.872
2015,10082,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.872
2015,10082,020010000,TOWN   BARRINGTON,0.033,7.872
2015,10082,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.872
2015,10082,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.872
2015,10082,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.872
2015,10082,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.872
2015,10082,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.872
2015,10082,050980000,SOUTH BARRINGTON PARK DISTRICT,0.246,7.872
2015,10082,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.872
2015,10082,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.872
2015,10082,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,7.872
2015,10082,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.872
2015,10083,010010000,COUNTY OF COOK,0.552,9.521
2015,10083,010010001,CONSOLIDATED ELECTIONS,0.034,9.521
2015,10083,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.521
2015,10083,020010000,TOWN   BARRINGTON,0.033,9.521
2015,10083,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.521
2015,10083,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.521
2015,10083,030040000,VILLAGE OF   BARRINGTON HILLS,1.771,9.521
2015,10083,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,9.521
2015,10083,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,9.521
2015,10083,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,9.521
2015,10083,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,9.521
2015,10083,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.115,9.521
2015,10083,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,9.521
2015,10084,010010000,COUNTY OF COOK,0.552,7.446
2015,10084,010010001,CONSOLIDATED ELECTIONS,0.034,7.446
2015,10084,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.446
2015,10084,020010000,TOWN   BARRINGTON,0.033,7.446
2015,10084,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.446
2015,10084,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.446
2015,10084,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.446
2015,10084,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.446
2015,10084,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.446
2015,10084,050980000,SOUTH BARRINGTON PARK DISTRICT,0.246,7.446
2015,10084,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.446
2015,10084,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.446
2015,10084,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.446
2015,10085,010010000,COUNTY OF COOK,0.552,7.848
2015,10085,010010001,CONSOLIDATED ELECTIONS,0.034,7.848
2015,10085,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.848
2015,10085,020010000,TOWN   BARRINGTON,0.033,7.848
2015,10085,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.848
2015,10085,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.848
2015,10085,030630000,VILLAGE OF INVERNESS,0.648,7.848
2015,10085,030630101,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 2,0.000,7.848
2015,10085,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.848
2015,10085,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.848
2015,10085,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.848
2015,10085,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.848
2015,10085,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.848
2015,10085,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.848
2015,10086,010010000,COUNTY OF COOK,0.552,9.723
2015,10086,010010001,CONSOLIDATED ELECTIONS,0.034,9.723
2015,10086,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.723
2015,10086,020010000,TOWN   BARRINGTON,0.033,9.723
2015,10086,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.723
2015,10086,020010003,ROAD AND BRIDGE BARRINGTON,0.000,9.723
2015,10086,030630000,VILLAGE OF INVERNESS,0.648,9.723
2015,10086,030630102,VIL OF INVERNESS SPECIAL SERVICE AREA 3,0.000,9.723
2015,10086,040030000,SCHOOL DISTRICT C C  15,4.035,9.723
2015,10086,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,3.309,9.723
2015,10086,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,9.723
2015,10086,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,9.723
2015,10086,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,9.723
2015,10088,010010000,COUNTY OF COOK,0.552,7.905
2015,10088,010010001,CONSOLIDATED ELECTIONS,0.034,7.905
2015,10088,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.905
2015,10088,020010000,TOWN   BARRINGTON,0.033,7.905
2015,10088,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.905
2015,10088,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.905
2015,10088,030630000,VILLAGE OF INVERNESS,0.648,7.905
2015,10088,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.905
2015,10088,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.905
2015,10088,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.905
2015,10088,050030000,BARRINGTON HILLS PARK DISTRICT,0.057,7.905
2015,10088,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.905
2015,10088,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.905
2015,10088,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.905
2015,10089,010010000,COUNTY OF COOK,0.552,7.848
2015,10089,010010001,CONSOLIDATED ELECTIONS,0.034,7.848
2015,10089,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.848
2015,10089,020010000,TOWN   BARRINGTON,0.033,7.848
2015,10089,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.848
2015,10089,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.848
2015,10089,030630000,VILLAGE OF INVERNESS,0.648,7.848
2015,10089,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0.000,7.848
2015,10089,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.848
2015,10089,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,5.126,7.848
2015,10089,044030010,LAKE CO TAX OBJ CT ORD-220,0.077,7.848
2015,10089,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.266,7.848
2015,10089,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.565,7.848
2015,10089,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.011,7.848
2015,10090,010010000,COUNTY OF COOK,0.552,7.905
2015,10090,010010001,CONSOLIDATED ELECTIONS,0.034,7.905
2015,10090,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,7.905
2015,10090,020010000,TOWN   BARRINGTON,0.033,7.905
2015,10090,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.905
2015,10090,020010003,ROAD AND BRIDGE BARRINGTON,0.000,7.905
2015,10090,030630000,VILLAGE OF INVERNESS,0.648,7.905
2015,10090,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0.000,7.905
2015,10090,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.466,7.905
