Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2016,10056,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.821
2016,10056,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.821
2016,10057,010010000,COUNTY OF COOK,0.533,7.623
2016,10057,010010001,CONSOLIDATED ELECTIONS,0,7.623
2016,10057,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.623
2016,10057,020010000,TOWN   BARRINGTON,0.03,7.623
2016,10057,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.623
2016,10057,020010003,ROAD AND BRIDGE BARRINGTON,0,7.623
2016,10057,030040000,VILLAGE OF   BARRINGTON HILLS,1.254,7.623
2016,10057,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.623
2016,10057,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.623
2016,10057,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.623
2016,10057,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.623
2016,10057,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,7.623
2016,10057,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.623
2016,10059,010010000,COUNTY OF COOK,0.533,8.332
2016,10059,010010001,CONSOLIDATED ELECTIONS,0,8.332
2016,10059,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,8.332
2016,10059,020010000,TOWN   BARRINGTON,0.03,8.332
2016,10059,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.332
2016,10059,020010003,ROAD AND BRIDGE BARRINGTON,0,8.332
2016,10059,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,8.332
2016,10059,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,8.332
2016,10059,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,8.332
2016,10059,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,8.332
2016,10059,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,8.332
2016,10059,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,8.332
2016,10059,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,8.332
2016,10059,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,8.332
2016,10060,010010000,COUNTY OF COOK,0.533,7.382
2016,10060,010010001,CONSOLIDATED ELECTIONS,0,7.382
2016,10060,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.382
2016,10060,020010000,TOWN   BARRINGTON,0.03,7.382
2016,10060,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.382
2016,10060,020010003,ROAD AND BRIDGE BARRINGTON,0,7.382
2016,10060,030030000,VILLAGE OF   BARRINGTON,0.633,7.382
2016,10060,030030100,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA,0.099,7.382
2016,10060,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0,7.382
2016,10060,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.382
2016,10060,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.382
2016,10060,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.382
2016,10060,050040000,BARRINGTON PARK DISTRICT,0.763,7.382
2016,10060,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.382
2016,10060,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.382
2016,10061,010010000,COUNTY OF COOK,0.533,7.283
2016,10061,010010001,CONSOLIDATED ELECTIONS,0,7.283
2016,10061,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.283
2016,10061,020010000,TOWN   BARRINGTON,0.03,7.283
2016,10061,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.283
2016,10061,020010003,ROAD AND BRIDGE BARRINGTON,0,7.283
2016,10061,030030000,VILLAGE OF   BARRINGTON,0.633,7.283
2016,10061,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE 2,0,7.283
2016,10061,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.283
2016,10061,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.283
2016,10061,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.283
2016,10061,050040000,BARRINGTON PARK DISTRICT,0.763,7.283
2016,10061,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.283
2016,10061,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.283
2016,10062,010010000,COUNTY OF COOK,0.533,10.143
2016,10062,010010001,CONSOLIDATED ELECTIONS,0,10.143
2016,10062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.143
2016,10062,020010000,TOWN   BARRINGTON,0.03,10.143
2016,10062,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.143
2016,10062,020010003,ROAD AND BRIDGE BARRINGTON,0,10.143
2016,10062,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.143
2016,10062,040030000,SCHOOL DISTRICT C C  15,3.543,10.143
2016,10062,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.143
2016,10062,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.143
2016,10062,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.143
2016,10062,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,10.143
2016,10062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.143
2016,10062,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.143
2016,10064,010010000,COUNTY OF COOK,0.533,7.283
2016,10064,010010001,CONSOLIDATED ELECTIONS,0,7.283
2016,10064,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.283
2016,10064,020010000,TOWN   BARRINGTON,0.03,7.283
2016,10064,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.283
2016,10064,020010003,ROAD AND BRIDGE BARRINGTON,0,7.283
2016,10064,030030000,VILLAGE OF   BARRINGTON,0.633,7.283
2016,10064,030030102,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 4,0,7.283
2016,10064,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.283
2016,10064,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.283
2016,10064,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.283
2016,10064,050040000,BARRINGTON PARK DISTRICT,0.763,7.283
2016,10064,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.283
2016,10064,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.283
2016,10065,010010000,COUNTY OF COOK,0.533,9.667
2016,10065,010010001,CONSOLIDATED ELECTIONS,0,9.667
2016,10065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.667
2016,10065,020010000,TOWN   BARRINGTON,0.03,9.667
2016,10065,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.667
2016,10065,020010003,ROAD AND BRIDGE BARRINGTON,0,9.667
2016,10065,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,9.667
2016,10065,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,9.667
2016,10065,044070000,SCHOOL DISTRICT UNIT  300,6.19,9.667
2016,10065,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.667
2016,10065,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,9.667
2016,10065,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.667
2016,10067,010010000,COUNTY OF COOK,0.533,9.279
2016,10067,010010001,CONSOLIDATED ELECTIONS,0,9.279
2016,10067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.279
2016,10067,020010000,TOWN   BARRINGTON,0.03,9.279
2016,10067,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.279
2016,10067,020010003,ROAD AND BRIDGE BARRINGTON,0,9.279
2016,10067,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,9.279
2016,10067,044070000,SCHOOL DISTRICT UNIT  300,6.19,9.279
2016,10067,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.279
2016,10067,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,9.279
2016,10067,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.029,9.279
2016,10067,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.279
2016,10069,010010000,COUNTY OF COOK,0.533,6.925
2016,10069,010010001,CONSOLIDATED ELECTIONS,0,6.925
2016,10069,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.925
2016,10069,020010000,TOWN   BARRINGTON,0.03,6.925
2016,10069,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.925
2016,10069,020010003,ROAD AND BRIDGE BARRINGTON,0,6.925
2016,10069,030630000,VILLAGE OF INVERNESS,0.556,6.925
2016,10069,030630100,VILLAGE OF INVERNESS SPEC SERV AREA 1,0,6.925
2016,10069,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.925
2016,10069,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.925
2016,10069,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.925
2016,10069,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.925
2016,10069,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.925
2016,10069,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.925
2016,10071,010010000,COUNTY OF COOK,0.533,10.073
2016,10071,010010001,CONSOLIDATED ELECTIONS,0,10.073
2016,10071,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.073
2016,10071,020010000,TOWN   BARRINGTON,0.03,10.073
2016,10071,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.073
2016,10071,020010003,ROAD AND BRIDGE BARRINGTON,0,10.073
2016,10071,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.073
2016,10071,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0,10.073
2016,10071,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,10.073
2016,10071,044070000,SCHOOL DISTRICT UNIT  300,6.19,10.073
2016,10071,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.073
2016,10071,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,10.073
2016,10071,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.073
2016,10071,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.073
2016,10072,010010000,COUNTY OF COOK,0.533,9.882
2016,10072,010010001,CONSOLIDATED ELECTIONS,0,9.882
2016,10072,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.882
2016,10072,020010000,TOWN   BARRINGTON,0.03,9.882
2016,10072,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.882
2016,10072,020010003,ROAD AND BRIDGE BARRINGTON,0,9.882
2016,10072,030320000,VILLAGE OF EAST DUNDEE,0.632,9.882
2016,10072,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,9.882
2016,10072,044070000,SCHOOL DISTRICT UNIT  300,6.19,9.882
2016,10072,050310000,DUNDEE TOWNSHIP PARK DISTRICT,0.593,9.882
2016,10072,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,9.882
2016,10072,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.029,9.882
2016,10072,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.882
2016,10074,010010000,COUNTY OF COOK,0.533,7.283
2016,10074,010010001,CONSOLIDATED ELECTIONS,0,7.283
2016,10074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.283
2016,10074,020010000,TOWN   BARRINGTON,0.03,7.283
2016,10074,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.283
2016,10074,020010003,ROAD AND BRIDGE BARRINGTON,0,7.283
2016,10074,030030000,VILLAGE OF   BARRINGTON,0.633,7.283
2016,10074,030030103,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 6,0,7.283
2016,10074,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.283
2016,10074,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.283
2016,10074,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.283
2016,10074,050040000,BARRINGTON PARK DISTRICT,0.763,7.283
2016,10074,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.283
2016,10074,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.283
2016,10075,010010000,COUNTY OF COOK,0.533,8.101
2016,10075,010010001,CONSOLIDATED ELECTIONS,0,8.101
2016,10075,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,8.101
2016,10075,020010000,TOWN   BARRINGTON,0.03,8.101
2016,10075,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.101
2016,10075,020010003,ROAD AND BRIDGE BARRINGTON,0,8.101
2016,10075,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,8.101
2016,10075,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,8.101
2016,10075,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,8.101
2016,10075,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,8.101
2016,10075,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,8.101
2016,10075,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,8.101
2016,10075,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,8.101
2016,10076,010010000,COUNTY OF COOK,0.533,6.52
2016,10076,010010001,CONSOLIDATED ELECTIONS,0,6.52
2016,10076,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.52
2016,10076,020010000,TOWN   BARRINGTON,0.03,6.52
2016,10076,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.52
2016,10076,020010003,ROAD AND BRIDGE BARRINGTON,0,6.52
2016,10076,030030000,VILLAGE OF   BARRINGTON,0.633,6.52
2016,10076,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.52
2016,10076,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.52
2016,10076,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.52
2016,10076,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.52
2016,10076,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.52
2016,10077,010010000,COUNTY OF COOK,0.533,7.136
2016,10077,010010001,CONSOLIDATED ELECTIONS,0,7.136
2016,10077,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,7.136
2016,10077,020010000,TOWN   BARRINGTON,0.03,7.136
2016,10077,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,7.136
2016,10077,020010003,ROAD AND BRIDGE BARRINGTON,0,7.136
2016,10077,030630000,VILLAGE OF INVERNESS,0.556,7.136
2016,10077,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,7.136
2016,10077,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,7.136
2016,10077,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,7.136
2016,10077,050980000,SOUTH BARRINGTON PARK DISTRICT,0.211,7.136
2016,10077,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,7.136
2016,10077,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,7.136
2016,10077,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,7.136
2016,10078,010010000,COUNTY OF COOK,0.533,10.422
2016,10078,010010001,CONSOLIDATED ELECTIONS,0,10.422
2016,10078,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.422
2016,10078,020010000,TOWN   BARRINGTON,0.03,10.422
2016,10078,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,10.422
2016,10078,020010003,ROAD AND BRIDGE BARRINGTON,0,10.422
2016,10078,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.422
2016,10078,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0,10.422
2016,10078,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,10.422
2016,10078,044070000,SCHOOL DISTRICT UNIT  300,6.19,10.422
2016,10078,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.422
2016,10078,060390000,POPLAR CREEK PUBLIC LIBRARY DISTRICT,0.58,10.422
2016,10078,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.422
2016,10078,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.422
2016,10080,010010000,COUNTY OF COOK,0.533,9.667
2016,10080,010010001,CONSOLIDATED ELECTIONS,0,9.667
2016,10080,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.667
2016,10080,020010000,TOWN   BARRINGTON,0.03,9.667
2016,10080,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,9.667
2016,10080,020010003,ROAD AND BRIDGE BARRINGTON,0,9.667
2016,10080,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,9.667
2016,10080,030580500,TIF VIL OF HOFFMAN ESTATES-SEARS,0,9.667
2016,10080,043040000,ELGIN COMMUNITY COLLEGE DISTRICT 509,0.57,9.667
2016,10080,044070000,SCHOOL DISTRICT UNIT  300,6.19,9.667
2016,10080,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.667
2016,10080,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,9.667
2016,10080,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.667
2016,10081,010010000,COUNTY OF COOK,0.533,6.775
2016,10081,010010001,CONSOLIDATED ELECTIONS,0,6.775
2016,10081,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.775
2016,10081,020010000,TOWN   BARRINGTON,0.03,6.775
2016,10081,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.775
2016,10081,020010003,ROAD AND BRIDGE BARRINGTON,0,6.775
2016,10081,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.775
2016,10081,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.775
2016,10081,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.775
2016,10081,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.775
2016,10081,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.775
2016,10081,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,6.775
2016,10081,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.775
2016,10082,010010000,COUNTY OF COOK,0.533,6.986
2016,10082,010010001,CONSOLIDATED ELECTIONS,0,6.986
2016,10082,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.986
2016,10082,020010000,TOWN   BARRINGTON,0.03,6.986
2016,10082,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.986
2016,10082,020010003,ROAD AND BRIDGE BARRINGTON,0,6.986
2016,10082,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.986
2016,10082,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.986
2016,10082,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.986
2016,10082,050980000,SOUTH BARRINGTON PARK DISTRICT,0.211,6.986
2016,10082,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.986
2016,10082,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.986
2016,10082,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,6.986
2016,10082,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.986
2016,10083,010010000,COUNTY OF COOK,0.533,8.17
2016,10083,010010001,CONSOLIDATED ELECTIONS,0,8.17
2016,10083,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,8.17
2016,10083,020010000,TOWN   BARRINGTON,0.03,8.17
2016,10083,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.17
2016,10083,020010003,ROAD AND BRIDGE BARRINGTON,0,8.17
2016,10083,030040000,VILLAGE OF   BARRINGTON HILLS,1.254,8.17
2016,10083,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,8.17
2016,10083,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,8.17
2016,10083,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,8.17
2016,10083,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,8.17
2016,10083,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROT DIST,1.029,8.17
2016,10083,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,8.17
2016,10084,010010000,COUNTY OF COOK,0.533,6.58
2016,10084,010010001,CONSOLIDATED ELECTIONS,0,6.58
2016,10084,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.58
2016,10084,020010000,TOWN   BARRINGTON,0.03,6.58
2016,10084,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.58
2016,10084,020010003,ROAD AND BRIDGE BARRINGTON,0,6.58
2016,10084,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.58
2016,10084,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.58
2016,10084,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.58
2016,10084,050980000,SOUTH BARRINGTON PARK DISTRICT,0.211,6.58
2016,10084,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.58
2016,10084,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.58
2016,10084,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.58
2016,10085,010010000,COUNTY OF COOK,0.533,6.925
2016,10085,010010001,CONSOLIDATED ELECTIONS,0,6.925
2016,10085,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.925
2016,10085,020010000,TOWN   BARRINGTON,0.03,6.925
2016,10085,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.925
2016,10085,020010003,ROAD AND BRIDGE BARRINGTON,0,6.925
2016,10085,030630000,VILLAGE OF INVERNESS,0.556,6.925
2016,10085,030630101,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 2,0,6.925
2016,10085,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.925
2016,10085,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.925
2016,10085,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.925
2016,10085,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.925
2016,10085,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.925
2016,10085,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.925
2016,10086,010010000,COUNTY OF COOK,0.533,8.505
2016,10086,010010001,CONSOLIDATED ELECTIONS,0,8.505
2016,10086,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,8.505
2016,10086,020010000,TOWN   BARRINGTON,0.03,8.505
2016,10086,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,8.505
2016,10086,020010003,ROAD AND BRIDGE BARRINGTON,0,8.505
2016,10086,030630000,VILLAGE OF INVERNESS,0.556,8.505
2016,10086,030630102,VIL OF INVERNESS SPECIAL SERVICE AREA 3,0,8.505
2016,10086,040030000,SCHOOL DISTRICT C C  15,3.543,8.505
2016,10086,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,8.505
2016,10086,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,8.505
2016,10086,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,8.505
2016,10086,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,8.505
2016,10088,010010000,COUNTY OF COOK,0.533,6.973
2016,10088,010010001,CONSOLIDATED ELECTIONS,0,6.973
2016,10088,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.973
2016,10088,020010000,TOWN   BARRINGTON,0.03,6.973
2016,10088,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.973
2016,10088,020010003,ROAD AND BRIDGE BARRINGTON,0,6.973
2016,10088,030630000,VILLAGE OF INVERNESS,0.556,6.973
2016,10088,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.973
2016,10088,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.973
2016,10088,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.973
2016,10088,050030000,BARRINGTON HILLS PARK DISTRICT,0.048,6.973
2016,10088,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.973
2016,10088,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.973
2016,10088,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.973
2016,10089,010010000,COUNTY OF COOK,0.533,6.925
2016,10089,010010001,CONSOLIDATED ELECTIONS,0,6.925
2016,10089,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.925
2016,10089,020010000,TOWN   BARRINGTON,0.03,6.925
2016,10089,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.925
2016,10089,020010003,ROAD AND BRIDGE BARRINGTON,0,6.925
2016,10089,030630000,VILLAGE OF INVERNESS,0.556,6.925
2016,10089,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0,6.925
2016,10089,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.925
2016,10089,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.925
2016,10089,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.925
2016,10089,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.925
2016,10089,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.925
2016,10089,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.925
2016,10090,010010000,COUNTY OF COOK,0.533,6.973
2016,10090,010010001,CONSOLIDATED ELECTIONS,0,6.973
2016,10090,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,6.973
2016,10090,020010000,TOWN   BARRINGTON,0.03,6.973
2016,10090,020010002,GENERAL ASSISTANCE   BARRINGTON,0.001,6.973
2016,10090,020010003,ROAD AND BRIDGE BARRINGTON,0,6.973
2016,10090,030630000,VILLAGE OF INVERNESS,0.556,6.973
2016,10090,030630104,VIL OF INVERNESS SPEC SERV AREA 5,0,6.973
2016,10090,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,6.973
2016,10090,044030000,COMMUNITY UNIT SCHOOL DISTRICT 220,4.538,6.973
2016,10090,044030010,LAKE CO TAX OBJ CT ORD-220,0.065,6.973
2016,10090,050030000,BARRINGTON HILLS PARK DISTRICT,0.048,6.973
2016,10090,060030000,BARRINGTON PUBLIC LIBRARY DISTRICT,0.231,6.973
2016,10090,070010000,BARRINGTON COUNTRYSIDE FIRE PROT DIST,0.482,6.973
2016,10090,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,6.973
